index,cur,lat,lon
1218,"['33.769402', '-117.91541399999998']",33.769402,-117.91541399999998
1219,"['33.766016', '-117.93139599999999']",33.766016,-117.93139599999999
1220,"['33.818549', '-117.87610900000001']",33.818549,-117.87610900000001
1221,"['33.856455', '-117.78562']",33.856455,-117.78562
1222,"['33.66979', '-117.82325900000001']",33.66979,-117.82325900000001
1223,"['33.519703', '-117.619827']",33.519703,-117.619827
1224,"['33.505426', '-117.659429']",33.505426,-117.659429
1225,"['33.444066', '-117.63009299999999']",33.444066,-117.63009299999999
1226,"['33.856144', '-117.998077']",33.856144,-117.998077
1227,"['33.682765', '-117.85678500000002']",33.682765,-117.85678500000002
1228,"['33.791990999999996', '-117.831065']",33.791990999999996,-117.831065
1229,"['33.45584', '-117.617493']",33.45584,-117.617493
1230,"['33.715583', '-117.721727']",33.715583,-117.721727
1231,"['33.861682', '-117.98968899999998']",33.861682,-117.98968899999998
1232,"['33.58809', '-117.739033']",33.58809,-117.739033
1233,"['33.872814', '-117.698982']",33.872814,-117.698982
1234,"['33.671102000000005', '-117.753267']",33.671102000000005,-117.753267
1235,"['33.866746', '-117.71145800000001']",33.866746,-117.71145800000001
1236,"['33.726601', '-117.835045']",33.726601,-117.835045
1237,"['33.706049', '-117.95478600000001']",33.706049,-117.95478600000001
1238,"['33.580546999999996', '-117.671598']",33.580546999999996,-117.671598
1239,"['33.714026000000004', '-117.787458']",33.714026000000004,-117.787458
1240,"['33.698553000000004', '-117.86126999999999']",33.698553000000004,-117.86126999999999
1241,"['33.85755', '-117.98239699999999']",33.85755,-117.98239699999999
1242,"['33.857713000000004', '-117.976161']",33.857713000000004,-117.976161
1243,"['33.785047', '-117.83084199999999']",33.785047,-117.83084199999999
1244,"['33.766809', '-117.975816']",33.766809,-117.975816
1245,"['33.835658', '-117.941753']",33.835658,-117.941753
1246,"['33.602292', '-117.686333']",33.602292,-117.686333
1247,"['33.792224', '-117.888621']",33.792224,-117.888621
1248,"['33.749462', '-118.01072099999999']",33.749462,-118.01072099999999
1249,"['33.751049', '-117.845694']",33.751049,-117.845694
1250,"['33.476987', '-117.673455']",33.476987,-117.673455
1251,"['33.746008', '-118.00683899999999']",33.746008,-118.00683899999999
1252,"['33.582792', '-117.76141000000001']",33.582792,-117.76141000000001
1253,"['33.592904', '-117.759723']",33.592904,-117.759723
1254,"['33.492148', '-117.66163600000002']",33.492148,-117.66163600000002
1255,"['33.814332', '-117.87717099999999']",33.814332,-117.87717099999999
1256,"['33.685371999999994', '-117.765594']",33.685371999999994,-117.765594
1257,"['33.646853', '-117.86108300000001']",33.646853,-117.86108300000001
1258,"['33.585190000000004', '-117.67176599999999']",33.585190000000004,-117.67176599999999
1259,"['33.7743', '-118.01231999999999']",33.7743,-118.01231999999999
1260,"['33.559072', '-117.673123']",33.559072,-117.673123
1261,"['33.700769', '-117.94771399999999']",33.700769,-117.94771399999999
1262,"['33.653412', '-117.77056699999999']",33.653412,-117.77056699999999
1263,"['33.809475', '-117.87936499999999']",33.809475,-117.87936499999999
1264,"['33.855821', '-118.01584199999999']",33.855821,-118.01584199999999
1265,"['33.865175', '-117.878541']",33.865175,-117.878541
1266,"['33.784756', '-117.831193']",33.784756,-117.831193
1267,"['33.856123', '-117.98652']",33.856123,-117.98652
1268,"['33.659898', '-117.78140900000001']",33.659898,-117.78140900000001
1269,"['33.856144', '-117.99870800000001']",33.856144,-117.99870800000001
1270,"['33.705985', '-117.779119']",33.705985,-117.779119
1271,"['33.852651', '-117.972329']",33.852651,-117.972329
1272,"['33.868601', '-118.00241799999999']",33.868601,-118.00241799999999
1273,"['33.415236', '-117.603039']",33.415236,-117.603039
1274,"['33.735818', '-117.819731']",33.735818,-117.819731
1275,"['33.798612', '-118.085066']",33.798612,-118.085066
1276,"['33.730759', '-117.98678100000001']",33.730759,-117.98678100000001
1277,"['33.771906', '-118.00139399999999']",33.771906,-118.00139399999999
1278,"['33.67678', '-117.757098']",33.67678,-117.757098
1279,"['33.621879', '-117.71436000000001']",33.621879,-117.71436000000001
1280,"['33.778890999999994', '-117.87738999999999']",33.778890999999994,-117.87738999999999
1281,"['33.934138', '-117.408061']",33.934138,-117.408061
1282,"['33.880009', '-117.605278']",33.880009,-117.605278
1283,"['33.932598', '-117.41046499999999']",33.932598,-117.41046499999999
1284,"['33.941918', '-117.292635']",33.941918,-117.292635
1285,"['33.972759', '-117.332201']",33.972759,-117.332201
1286,"['33.796518', '-117.23096899999999']",33.796518,-117.23096899999999
1287,"['34.13627', '-117.42570900000001']",34.13627,-117.42570900000001
1288,"['34.057848', '-117.80436']",34.057848,-117.80436
1289,"['33.700219', '-117.34854299999999']",33.700219,-117.34854299999999
1290,"['34.231775', '-117.418945']",34.231775,-117.418945
1291,"['34.030182', '-117.683854']",34.030182,-117.683854
1292,"['33.943098', '-117.393332']",33.943098,-117.393332
1293,"['34.181234', '-116.71504099999999']",34.181234,-116.71504099999999
1294,"['34.236340999999996', '-116.82661399999999']",34.236340999999996,-116.82661399999999
1295,"['34.191554', '-117.362242']",34.191554,-117.362242
1296,"['34.067414', '-117.42796899999999']",34.067414,-117.42796899999999
1297,"['34.136738', '-117.56687']",34.136738,-117.56687
1298,"['33.925512', '-117.422956']",33.925512,-117.422956
1299,"['33.996442', '-117.364877']",33.996442,-117.364877
1300,"['34.207519', '-117.11576399999998']",34.207519,-117.11576399999998
1301,"['34.066977', '-117.19944']",34.066977,-117.19944
1302,"['34.062012', '-117.192628']",34.062012,-117.192628
1303,"['34.061961', '-117.19223000000001']",34.061961,-117.19223000000001
1304,"['34.061956', '-117.181408']",34.061956,-117.181408
1305,"['33.87963', '-117.56093500000001']",33.87963,-117.56093500000001
1306,"['34.063827', '-117.19725700000001']",34.063827,-117.19725700000001
1307,"['34.063386', '-117.196523']",34.063386,-117.196523
1308,"['33.883556', '-117.53580500000001']",33.883556,-117.53580500000001
1309,"['34.145866999999996', '-117.311326']",34.145866999999996,-117.311326
1310,"['34.003031', '-117.38073600000001']",34.003031,-117.38073600000001
1311,"['33.70705', '-117.358048']",33.70705,-117.358048
1312,"['33.99617', '-117.36419699999999']",33.99617,-117.36419699999999
1313,"['34.081956', '-117.71288999999999']",34.081956,-117.71288999999999
1314,"['34.077616', '-117.623545']",34.077616,-117.623545
1315,"['33.876414000000004', '-117.545557']",33.876414000000004,-117.545557
1316,"['34.223987', '-117.406975']",34.223987,-117.406975
1317,"['33.920333', '-117.432028']",33.920333,-117.432028
1318,"['34.257901000000004', '-117.201923']",34.257901000000004,-117.201923
1319,"['33.908243', '-117.45331200000001']",33.908243,-117.45331200000001
1320,"['34.067669', '-117.40769399999999']",34.067669,-117.40769399999999
1321,"['33.844587', '-117.278974']",33.844587,-117.278974
1322,"['33.835249', '-117.24762199999999']",33.835249,-117.24762199999999
1323,"['34.248290999999995', '-116.98933500000001']",34.248290999999995,-116.98933500000001
1324,"['33.83521', '-117.24760500000001']",33.83521,-117.24760500000001
1325,"['34.026732', '-117.567448']",34.026732,-117.567448
1326,"['34.0304', '-117.681564']",34.0304,-117.681564
1327,"['34.067583', '-117.566678']",34.067583,-117.566678
1328,"['34.115844', '-117.52091000000001']",34.115844,-117.52091000000001
1329,"['34.12773', '-117.506599']",34.12773,-117.506599
1330,"['33.943554999999996', '-117.392439']",33.943554999999996,-117.392439
1331,"['34.029792', '-117.71233400000001']",34.029792,-117.71233400000001
1332,"['34.062087', '-117.296709']",34.062087,-117.296709
1333,"['34.067529', '-117.557529']",34.067529,-117.557529
1334,"['33.822795', '-117.12433']",33.822795,-117.12433
1335,"['34.07203', '-117.295717']",34.07203,-117.295717
1336,"['33.909362', '-117.278224']",33.909362,-117.278224
1337,"['34.278542', '-117.21311100000001']",34.278542,-117.21311100000001
1338,"['34.239415', '-116.83251399999999']",34.239415,-116.83251399999999
1339,"['34.087355', '-117.64336100000001']",34.087355,-117.64336100000001
1340,"['34.145843', '-117.300757']",34.145843,-117.300757
1341,"['34.204432000000004', '-117.087621']",34.204432000000004,-117.087621
1342,"['34.186492', '-117.43089499999999']",34.186492,-117.43089499999999
1343,"['33.799671000000004', '-117.50303899999999']",33.799671000000004,-117.50303899999999
1344,"['34.136691', '-117.551562']",34.136691,-117.551562
1345,"['34.136691', '-117.544525']",34.136691,-117.544525
1346,"['33.886376', '-117.517871']",33.886376,-117.517871
1347,"['34.162267', '-117.46438700000002']",34.162267,-117.46438700000002
1348,"['34.081849', '-117.703775']",34.081849,-117.703775
1349,"['34.239042', '-117.233944']",34.239042,-117.233944
1350,"['33.883697999999995', '-117.58223500000001']",33.883697999999995,-117.58223500000001
1351,"['34.092993', '-117.472743']",34.092993,-117.472743
1352,"['34.029403', '-117.12999199999999']",34.029403,-117.12999199999999
1353,"['33.924454', '-117.28851499999999']",33.924454,-117.28851499999999
1354,"['34.29593', '-117.45500700000001']",34.29593,-117.45500700000001
1355,"['34.039506', '-117.55003899999998']",34.039506,-117.55003899999998
1356,"['33.865866', '-117.542']",33.865866,-117.542
1357,"['33.88556', '-117.54969399999999']",33.88556,-117.54969399999999
1358,"['34.136946', '-117.32729499999999']",34.136946,-117.32729499999999
1359,"['34.145582', '-117.30286299999999']",34.145582,-117.30286299999999
1360,"['34.131336', '-117.50253300000001']",34.131336,-117.50253300000001
1361,"['33.742536', '-117.437822']",33.742536,-117.437822
1362,"['34.329589', '-117.444465']",34.329589,-117.444465
1363,"['34.136461', '-117.445085']",34.136461,-117.445085
1364,"['34.134904999999996', '-117.34014599999999']",34.134904999999996,-117.34014599999999
1365,"['34.068277', '-117.40061499999999']",34.068277,-117.40061499999999
1366,"['34.045381', '-117.310832']",34.045381,-117.310832
1367,"['33.884079', '-117.405064']",33.884079,-117.405064
1368,"['33.980411', '-117.15568300000001']",33.980411,-117.15568300000001
1369,"['33.806740999999995', '-117.234606']",33.806740999999995,-117.234606
1370,"['34.001225', '-117.350575']",34.001225,-117.350575
1371,"['34.238622', '-116.825893']",34.238622,-116.825893
1372,"['34.068436', '-117.34285700000001']",34.068436,-117.34285700000001
1373,"['33.852534999999996', '-117.25551000000002']",33.852534999999996,-117.25551000000002
1374,"['34.260484000000005', '-116.86617']",34.260484000000005,-116.86617
1375,"['34.260486', '-116.864223']",34.260486,-116.864223
1376,"['34.205059999999996', '-117.10728700000001']",34.205059999999996,-117.10728700000001
1377,"['34.055911', '-117.39638799999999']",34.055911,-117.39638799999999
1378,"['34.030426', '-117.67654099999999']",34.030426,-117.67654099999999
1379,"['34.030286', '-117.700873']",34.030286,-117.700873
1380,"['34.000828999999996', '-117.375557']",34.000828999999996,-117.375557
1381,"['33.949731', '-117.38571999999999']",33.949731,-117.38571999999999
1382,"['33.948634000000006', '-117.386227']",33.948634000000006,-117.386227
1383,"['33.772432', '-117.487816']",33.772432,-117.487816
1384,"['34.250489', '-116.825319']",34.250489,-116.825319
1385,"['33.960556', '-117.312781']",33.960556,-117.312781
1386,"['34.301382000000004', '-117.45993500000002']",34.301382000000004,-117.45993500000002
1387,"['34.069114', '-117.35281299999998']",34.069114,-117.35281299999998
1388,"['33.958926', '-117.30956']",33.958926,-117.30956
1389,"['33.879215', '-117.55873600000001']",33.879215,-117.55873600000001
1390,"['34.303298999999996', '-117.462112']",34.303298999999996,-117.462112
1391,"['33.897087', '-117.487192']",33.897087,-117.487192
1392,"['34.081918', '-117.707082']",34.081918,-117.707082
1393,"['34.065469', '-117.50066799999999']",34.065469,-117.50066799999999
1394,"['34.068448', '-117.37468500000001']",34.068448,-117.37468500000001
1395,"['34.066513', '-117.509984']",34.066513,-117.509984
1396,"['34.083684999999996', '-117.69390200000001']",34.083684999999996,-117.69390200000001
1397,"['34.161377', '-117.330776']",34.161377,-117.330776
1398,"['33.918895', '-117.434546']",33.918895,-117.434546
1399,"['34.067914', '-117.406368']",34.067914,-117.406368
1400,"['34.068690000000004', '-117.545057']",34.068690000000004,-117.545057
1401,"['34.068028000000005', '-117.60353']",34.068028000000005,-117.60353
1402,"['33.960848999999996', '-117.31373799999999']",33.960848999999996,-117.31373799999999
1403,"['34.030345000000004', '-117.63626200000002']",34.030345000000004,-117.63626200000002
1404,"['33.897822', '-117.275129']",33.897822,-117.275129
1405,"['33.895132000000004', '-118.03676899999999']",33.895132000000004,-118.03676899999999
1406,"['34.068740999999996', '-117.36125200000001']",34.068740999999996,-117.36125200000001
1407,"['34.067451', '-117.58371399999999']",34.067451,-117.58371399999999
1408,"['34.055834999999995', '-117.685107']",34.055834999999995,-117.685107
1409,"['34.056062', '-117.546582']",34.056062,-117.546582
1410,"['34.067252', '-117.535366']",34.067252,-117.535366
1411,"['34.082229999999996', '-117.698191']",34.082229999999996,-117.698191
1412,"['34.030393', '-117.619599']",34.030393,-117.619599
1413,"['34.067196', '-117.427894']",34.067196,-117.427894
1414,"['34.135490000000004', '-117.584767']",34.135490000000004,-117.584767
1415,"['34.103249', '-117.30199099999999']",34.103249,-117.30199099999999
1416,"['34.134894', '-117.60323500000001']",34.134894,-117.60323500000001
1417,"['33.881459', '-117.648505']",33.881459,-117.648505
1418,"['34.174285999999995', '-117.44757800000001']",34.174285999999995,-117.44757800000001
1419,"['33.883266', '-117.48373500000001']",33.883266,-117.48373500000001
1420,"['34.016397', '-117.55008600000001']",34.016397,-117.55008600000001
1421,"['34.03093', '-117.328346']",34.03093,-117.328346
1422,"['33.950461', '-117.303118']",33.950461,-117.303118
1423,"['34.002027000000005', '-117.550128']",34.002027000000005,-117.550128
1424,"['33.968858000000004', '-117.54867']",33.968858000000004,-117.54867
1425,"['33.965306', '-117.32663500000001']",33.965306,-117.32663500000001
1426,"['34.087238', '-117.654959']",34.087238,-117.654959
1427,"['34.132633', '-117.302655']",34.132633,-117.302655
1428,"['34.146196999999994', '-117.320398']",34.146196999999994,-117.320398
1429,"['33.914083000000005', '-117.441432']",33.914083000000005,-117.441432
1430,"['33.976558000000004', '-117.549502']",33.976558000000004,-117.549502
1431,"['34.242548', '-116.978378']",34.242548,-116.978378
1432,"['33.897346999999996', '-117.490555']",33.897346999999996,-117.490555
1433,"['34.260014', '-116.854978']",34.260014,-116.854978
1434,"['33.881814', '-117.547053']",33.881814,-117.547053
1435,"['33.834443', '-117.37333500000001']",33.834443,-117.37333500000001
1436,"['34.211695', '-117.07786999999999']",34.211695,-117.07786999999999
1437,"['34.235133000000005', '-117.181506']",34.235133000000005,-117.181506
1438,"['33.825158', '-117.41503300000001']",33.825158,-117.41503300000001
1439,"['34.048', '-117.307096']",34.048,-117.307096
1440,"['34.049306', '-117.305245']",34.049306,-117.305245
1441,"['33.912493', '-117.284602']",33.912493,-117.284602
1442,"['34.231010999999995', '-117.417317']",34.231010999999995,-117.417317
1443,"['33.940923', '-117.24923799999999']",33.940923,-117.24923799999999
1444,"['34.065373', '-117.318184']",34.065373,-117.318184
1445,"['34.144725', '-117.274247']",34.144725,-117.274247
1446,"['33.995176', '-117.36173899999999']",33.995176,-117.36173899999999
1447,"['34.073961', '-117.61717900000001']",34.073961,-117.61717900000001
1448,"['34.210789', '-117.412402']",34.210789,-117.412402
1449,"['33.883948', '-117.52528500000001']",33.883948,-117.52528500000001
