,0
16922,"33.939324,-117.192986"
16923,"34.252908000000005,-117.20436399999998"
16924,"33.903359,-117.47620900000001"
16925,"34.23538,-117.28295"
16926,"34.061657000000004,-117.26116"
16927,"34.066112,-117.326948"
16928,"33.854654,-117.276829"
16929,"33.780142,-117.346398"
16930,"33.536724,-117.550154"
16931,"33.806628,-117.826999"
16932,"33.709367,-117.786121"
16933,"33.753386,-117.869677"
16934,"33.666255,-117.753949"
16935,"33.615441,-117.42648700000001"
16936,"33.748937,-117.988561"
16937,"33.649375,-117.750427"
16938,"33.562139,-117.674144"
16939,"33.832141,-118.04188400000001"
16940,"33.64036,-117.43168500000002"
16941,"33.771839,-118.007349"
16942,"33.596021,-117.760745"
16943,"33.777454999999996,-117.876147"
16944,"33.967199,-118.168402"
16945,"34.036697,-118.313341"
16946,"33.928913,-118.178395"
16947,"33.943054,-118.367977"
16948,"34.231626,-118.40318799999999"
16949,"34.226582,-118.188355"
16950,"33.912589000000004,-118.291871"
16951,"34.227667,-118.185898"
16952,"34.268819,-118.16486100000002"
16953,"33.932742,-118.36998500000001"
16954,"34.072792,-117.74989099999999"
16955,"33.976186,-118.38669499999999"
16956,"34.0398,-118.369679"
16957,"34.062992,-117.458324"
16958,"34.063024,-117.24366599999999"
16959,"34.008255,-118.157969"
16960,"34.137796,-117.575769"
16961,"33.881136,-117.50145"
16962,"33.869147,-117.32657900000001"
16963,"34.030174,-118.24521299999999"
16964,"34.312032,-116.808596"
16965,"34.087288,-117.689479"
16966,"33.914697,-117.399603"
16967,"33.948329,-117.77781100000001"
16968,"33.801131,-117.221724"
16969,"33.888208,-117.46797099999999"
16970,"34.000684,-117.364166"
16971,"34.245208,-117.27816599999998"
16972,"34.096548,-117.48878899999998"
16973,"34.067218,-117.441046"
16974,"33.895675,-117.28138"
16975,"33.887993,-117.46713999999999"
16976,"34.049592,-118.264928"
16977,"34.077205,-118.395587"
16978,"34.006271999999996,-117.44689299999999"
16979,"34.118644,-117.291899"
16980,"34.032149,-117.327074"
16981,"33.992442,-117.88887700000001"
16982,"34.153857,-118.241601"
16983,"34.158503,-118.448691"
16984,"34.579752,-117.960356"
16985,"34.0679,-117.598072"
16986,"34.208451000000004,-118.466181"
16987,"34.030453,-117.672848"
16988,"34.014472,-117.33757299999999"
16989,"34.187201,-117.284291"
16990,"34.018705,-117.50658500000002"
16991,"34.152252000000004,-117.234922"
16992,"34.113365,-117.52346599999998"
16993,"34.282271,-118.526324"
16994,"33.907356,-117.45551200000001"
16995,"34.105297,-117.849053"
16996,"34.135814,-117.226201"
16997,"34.024586,-117.113906"
16998,"34.066772,-117.248291"
16999,"34.361562,-117.43351100000001"
17000,"34.236745,-117.42498"
17001,"34.048279,-117.378716"
17002,"33.869001000000004,-117.34891299999998"
17003,"34.136264000000004,-117.31355500000001"
17004,"33.929089000000005,-117.56231100000001"
17005,"34.052231,-117.419949"
17006,"33.929455,-118.000836"
17007,"33.937283,-118.300292"
17008,"34.465579999999996,-118.54563200000001"
17009,"34.003766999999996,-118.05626000000001"
17010,"34.055734,-118.243513"
17011,"34.225892,-118.24428700000001"
17012,"33.923713,-118.28041100000002"
17013,"34.096778,-117.976906"
17014,"34.018157,-118.282371"
17015,"34.220518,-118.47208899999998"
17016,"34.17086,-118.264256"
17017,"34.073067,-118.466204"
17018,"34.004331,-117.958722"
17019,"34.212015,-118.519641"
17020,"34.025794,-118.2775"
17021,"33.753871999999994,-118.251791"
17022,"33.930896999999995,-118.365721"
17023,"34.032098,-118.249852"
17024,"34.156837,-118.41691100000001"
17025,"34.135428999999995,-117.97754099999999"
17026,"34.228423,-118.410198"
17027,"33.930894,-118.29835200000001"
17028,"34.674704,-118.23654599999999"
17029,"34.049026,-117.995672"
17030,"33.995686,-118.14517099999999"
17031,"33.949664,-118.18229699999999"
17032,"33.943191999999996,-118.050656"
17033,"34.391161,-118.58556399999999"
17034,"34.391503,-118.584556"
17035,"33.982147999999995,-118.41846799999999"
17036,"34.206439,-118.336413"
17037,"34.154983,-118.336032"
17038,"33.95666,-118.291859"
17039,"34.037401,-118.093274"
17040,"34.041534000000006,-118.55385"
17041,"34.228068,-118.391102"
17042,"34.150855,-117.750323"
17043,"34.023922,-118.184972"
17044,"33.995495,-118.46858600000002"
17045,"33.902019,-118.10653500000001"
17046,"34.579667,-117.99596100000001"
17047,"33.916393,-118.365579"
17048,"33.964708,-118.23018700000002"
17049,"34.041365,-117.84451100000001"
17050,"34.170117,-118.386068"
17051,"33.97149,-118.064245"
17052,"34.041731,-118.30899699999999"
17053,"33.949164,-118.09031999999999"
17054,"34.059139,-118.25411899999999"
17055,"34.016658,-118.41225700000001"
17056,"33.939199,-118.044927"
17057,"33.958244,-118.25143899999999"
17058,"34.143747999999995,-118.657798"
17059,"34.061510999999996,-118.17108999999999"
17060,"34.246842,-118.42263100000001"
17061,"34.012877,-117.969598"
17062,"33.747577,-118.29290800000001"
17063,"34.094615000000005,-118.317949"
17064,"34.192975,-118.479272"
17065,"33.925011,-118.087921"
17066,"34.042564,-117.929915"
17067,"34.008361,-118.258265"
17068,"34.696699,-118.170174"
17069,"33.695023,-117.82284399999999"
17070,"33.731544,-117.78206999999999"
17071,"33.777471000000006,-117.97538700000001"
17072,"33.498064,-117.637739"
17073,"33.749725,-117.868647"
17074,"33.776343,-118.00906699999999"
17075,"33.748065999999994,-117.84185500000001"
17076,"33.76421,-117.997956"
17077,"34.423652000000004,-118.42635"
17078,"33.557509,-117.68311200000001"
17079,"33.810234,-117.832105"
17080,"33.722072999999995,-117.719489"
17081,"33.998178,-117.935956"
17082,"34.131521,-118.34983100000001"
17083,"34.228328999999995,-118.392133"
17084,"34.170733,-118.60439299999999"
17085,"33.796056,-117.88908"
17086,"33.800062,-117.076729"
17087,"33.991279999999996,-117.05733899999998"
17088,"34.157626,-117.25188999999999"
17089,"33.996874,-117.37056799999999"
17090,"34.009899,-117.823334"
17091,"34.00512,-117.395524"
17092,"34.242321999999994,-117.497859"
17093,"33.993615999999996,-117.372643"
17094,"34.157629,-117.250876"
17095,"34.058398,-117.68513200000001"
17096,"33.796979,-118.1078"
17097,"34.249096,-117.200295"
17098,"34.028915000000005,-117.651002"
17099,"34.018924,-117.49982299999999"
17100,"33.743212,-117.11915800000001"
17101,"34.026021,-117.55006000000002"
17102,"33.988518,-117.34844299999999"
17103,"33.893594,-117.376861"
17104,"33.931794000000004,-117.29663300000001"
17105,"34.030582,-117.63571999999999"
17106,"34.136036,-117.305416"
17107,"34.011567,-117.732453"
17108,"33.866898,-117.331349"
17109,"34.070076,-117.15633600000001"
17110,"33.94565,-117.396575"
17111,"34.037038,-117.14968600000002"
17112,"34.067696999999995,-117.593246"
17113,"34.026396999999996,-117.753651"
17114,"34.52114,-117.97518600000001"
17115,"33.78114,-118.241729"
17116,"33.998006,-118.282671"
17117,"34.106739000000005,-117.97458600000002"
17118,"34.034181,-117.918426"
17119,"33.950188,-118.043424"
17120,"33.833814000000004,-118.039199"
17121,"34.022438,-118.192279"
17122,"33.790763,-118.212774"
17123,"34.105228000000004,-118.331027"
17124,"34.021085,-118.40288500000001"
17125,"34.001269,-117.98973000000001"
17126,"33.955529,-118.25640200000001"
17127,"33.983645,-118.067895"
17128,"34.106891999999995,-117.70713"
17129,"34.524879999999996,-118.28038799999999"
17130,"33.991440000000004,-118.28709199999999"
17131,"34.033928,-117.76033600000001"
17132,"34.025856,-118.253583"
17133,"33.929464,-118.25323"
17134,"34.405731,-118.44901999999999"
17135,"34.017509000000004,-118.277791"
17136,"34.001183000000005,-117.845202"
17137,"34.047051,-118.268072"
17138,"34.095696999999994,-118.125837"
17139,"34.034521999999996,-118.177844"
17140,"33.938175,-118.291909"
17141,"33.91469,-118.183617"
17142,"33.877203,-118.189022"
17143,"33.890445,-118.265245"
17144,"34.021128999999995,-118.14530500000001"
17145,"34.019875,-118.143523"
17146,"34.498602000000005,-117.76516399999998"
17147,"34.042972,-118.217069"
17148,"33.892602000000004,-118.287349"
17149,"34.006482,-117.90951399999999"
17150,"33.947701,-118.37005"
17151,"34.188132,-118.125849"
17152,"34.217084,-118.23589399999999"
17153,"34.030242,-117.91976299999999"
17154,"33.880237,-118.347631"
17155,"34.142961,-118.73776699999999"
17156,"34.114436,-118.00818999999998"
17157,"34.070434000000006,-118.030084"
17158,"34.660236,-118.216633"
17159,"33.930786,-118.31818999999999"
17160,"34.007257,-117.913529"
17161,"33.788675,-118.096639"
17162,"33.987654,-118.464579"
17163,"34.210205,-118.22794499999999"
17164,"34.049559,-118.02826499999999"
17165,"33.743262,-117.1273"
17166,"34.424999,-118.586258"
17167,"33.89464,-118.361296"
17168,"33.909358000000005,-118.254479"
17169,"34.156728,-118.42251200000001"
17170,"33.935497999999995,-118.292673"
17171,"33.980264,-118.43862299999999"
17172,"34.016529999999996,-118.188965"
17173,"34.466922,-118.329917"
17174,"33.855915,-118.23474099999999"
17175,"34.021408,-118.18921999999999"
17176,"34.061655,-118.17115"
17177,"34.064836,-118.15819099999999"
17178,"34.542719,-118.031102"
17179,"33.916422,-118.298883"
17180,"34.059593,-118.17578"
17181,"34.026274,-118.21963500000001"
17182,"33.887307,-118.352395"
17183,"34.002282,-118.26523"
17184,"34.679088,-117.934155"
17185,"34.172158,-118.39245600000001"
17186,"33.779030999999996,-118.25262"
17187,"34.028044,-118.474483"
17188,"33.962441999999996,-118.288131"
17189,"34.622478,-117.860975"
17190,"34.491778000000004,-118.31296299999998"
17191,"34.040593,-118.16481399999999"
17192,"33.920217,-118.29633799999999"
17193,"34.062065000000004,-118.161515"
17194,"33.941911,-118.28014099999999"
17195,"34.121514000000005,-117.582629"
17196,"33.965838,-118.225181"
17197,"34.470352,-118.61692"
17198,"34.039879,-118.272554"
17199,"34.062946000000004,-118.26201100000002"
17200,"34.023502,-118.15847"
17201,"34.038105,-118.26291200000001"
17202,"33.874826,-118.12573700000002"
17203,"33.906192,-118.370551"
17204,"33.962257,-118.247649"
17205,"33.971352,-118.23021299999999"
17206,"33.917159999999996,-118.09051399999998"
17207,"34.186679999999996,-118.39872700000001"
17208,"33.919436,-118.019754"
17209,"34.059888,-118.265542"
17210,"33.87656,-118.343795"
17211,"33.949736,-117.960031"
17212,"33.970308,-118.188025"
17213,"33.904259,-118.269493"
17214,"34.076758,-118.257342"
17215,"34.292458,-118.400182"
17216,"33.652507,-117.922781"
17217,"33.502035,-117.657801"
17218,"33.71263,-117.779955"
17219,"33.754378,-117.85131399999999"
17220,"33.737446000000006,-117.98926499999999"
17221,"33.749556,-117.825806"
17222,"33.928171,-118.29505400000001"
17223,"33.796171,-118.106361"
17224,"34.402527,-118.45533999999999"
17225,"33.92837,-118.273576"
17226,"33.752061,-117.980979"
17227,"33.781026000000004,-118.019957"
17228,"33.758955,-117.814353"
17229,"33.555942,-117.64070900000002"
17230,"33.591996,-117.588755"
17231,"33.575928000000005,-117.59911299999999"
17232,"33.790894,-117.890498"
17233,"33.643463,-117.92440500000001"
17234,"33.872991999999996,-117.68649199999999"
17235,"33.652931,-117.76796399999999"
17236,"33.851417,-117.837376"
17237,"33.769830999999996,-117.781553"
17238,"33.759848,-117.85190300000001"
17239,"33.866307,-117.786432"
17240,"33.767163000000004,-117.847232"
17241,"33.643284,-117.936311"
17242,"33.650161,-117.842973"
17243,"33.873593,-117.69323999999999"
17244,"33.867383000000004,-117.998015"
17245,"33.752266,-117.808022"
17246,"33.849383,-117.739865"
17247,"33.917907,-117.880827"
17248,"33.877488,-118.09928000000001"
17249,"34.105932,-118.25446000000001"
17250,"34.192712,-118.40246100000002"
17251,"34.065195,-117.998878"
17252,"34.201139000000005,-118.339684"
17253,"33.750191,-117.985317"
17254,"33.565531,-117.642351"
17255,"33.697480999999996,-117.734955"
17256,"33.683225,-117.747399"
17257,"33.847925,-117.790058"
17258,"34.044471,-118.20248600000001"
17259,"34.025494,-118.355129"
17260,"34.131429,-117.20029"
17261,"34.146788,-118.16040500000001"
17262,"33.858312,-118.093391"
17263,"34.039043,-118.29154199999999"
17264,"34.122978,-118.341007"
17265,"34.448306,-117.935819"
17266,"33.997797,-117.973799"
17267,"33.984137,-118.392976"
17268,"33.968002,-118.249905"
17269,"34.122125,-117.695843"
17270,"34.277242,-118.421268"
17271,"34.028991,-118.012666"
17272,"34.053719,-118.237903"
17273,"34.002124,-118.41573600000001"
17274,"33.916342,-118.261376"
17275,"33.987853,-118.409779"
17276,"34.038583,-118.219771"
17277,"33.887394,-118.339238"
17278,"33.899941999999996,-118.19476499999999"
17279,"34.154303999999996,-118.15851200000002"
17280,"34.049006,-118.23808600000001"
17281,"34.169795,-118.068147"
17282,"34.09903,-117.91926000000001"
17283,"34.067676,-117.98134499999999"
17284,"34.026632,-117.92088700000001"
17285,"33.952625,-118.38921"
17286,"33.92365,-118.37435500000001"
17287,"34.359184,-118.553858"
17288,"34.075171000000005,-118.09176699999999"
17289,"34.059205,-117.98507"
17290,"33.903024,-118.27044"
17291,"34.16458,-117.304822"
17292,"34.136410999999995,-117.55855700000001"
17293,"33.971752,-117.269407"
17294,"34.100843,-117.302002"
17295,"34.128611,-117.25452299999999"
17296,"34.149464,-117.25676899999999"
17297,"34.005258000000005,-117.39325600000001"
17298,"33.863023,-117.331327"
17299,"33.851509,-117.551281"
17300,"34.120546999999995,-117.736329"
17301,"34.048543,-117.698929"
17302,"33.959202000000005,-117.377926"
17303,"34.004740000000005,-117.364903"
17304,"34.077201,-117.543523"
17305,"34.061954,-117.183426"
17306,"33.953604999999996,-117.373632"
17307,"34.133713,-117.678249"
17308,"34.151143,-117.260994"
17309,"34.71947,-117.916307"
17310,"34.13668,-117.55289499999999"
17311,"33.915496999999995,-118.267367"
17312,"34.078808,-118.21963400000001"
17313,"33.983467,-118.35523899999998"
17314,"34.079274,-118.21445800000001"
17315,"34.003101,-117.967506"
17316,"33.988259,-117.901973"
17317,"34.045784999999995,-117.79597199999999"
17318,"33.873064,-118.204775"
17319,"33.961618,-118.36820900000001"
17320,"34.015428,-118.29010500000001"
17321,"34.015427,-118.291482"
17322,"34.748073,-118.17021100000001"
17323,"33.873653000000004,-118.24216100000001"
17324,"34.02988,-118.350554"
17325,"33.91174,-118.168826"
17326,"34.03938,-118.34799299999999"
17327,"34.030433,-117.96829699999999"
17328,"34.267542,-118.444414"
17329,"34.043467,-117.953915"
17330,"33.984590999999995,-118.06928500000001"
17331,"33.998652,-118.055306"
17332,"33.970951,-118.07741999999999"
17333,"33.976028,-118.370263"
17334,"33.917389,-118.29859599999999"
17335,"33.909459000000005,-118.37428100000001"
17336,"33.872608,-118.20353200000001"
17337,"34.026051,-117.748922"
17338,"34.086675,-117.93406200000001"
17339,"33.910821,-118.228826"
17340,"33.920496,-118.252477"
17341,"34.002092,-118.415681"
17342,"33.935748,-118.021418"
17343,"34.015169,-118.279331"
17344,"33.887471999999995,-118.09980800000001"
17345,"33.964545,-118.34393200000001"
17346,"34.005553000000006,-117.888326"
17347,"34.123384,-117.91323200000001"
17348,"34.045648,-118.25466100000001"
17349,"34.216941999999996,-118.46998500000001"
17350,"34.469479,-118.62540700000001"
17351,"33.972457,-118.07393700000002"
17352,"34.022509,-118.18828400000001"
17353,"34.192831,-118.114259"
17354,"34.192828999999996,-118.114352"
17355,"34.054325,-118.20092700000001"
17356,"33.861979999999996,-118.29955600000001"
17357,"34.035666,-118.17041499999999"
17358,"34.199937,-118.527301"
17359,"33.986228000000004,-117.901653"
17360,"33.802756,-118.32669299999999"
17361,"34.115608,-118.321499"
17362,"34.15105,-118.151527"
17363,"34.521086,-117.986065"
17364,"33.969681,-118.061104"
17365,"34.22735,-118.41116299999999"
17366,"34.187216,-118.48363799999998"
17367,"34.381444,-118.57198500000001"
17368,"34.103721,-118.325199"
17369,"33.841592,-118.28631299999999"
17370,"34.059968,-117.787599"
17371,"33.924555,-118.045073"
17372,"33.925877,-118.015932"
17373,"33.824475,-118.29471799999999"
17374,"34.168878,-118.58708500000002"
17375,"34.391556,-118.57370800000001"
17376,"34.044696,-117.93436000000001"
17377,"34.164786,-118.474907"
17378,"34.257212,-118.606048"
17379,"34.122058,-118.159051"
17380,"33.978412,-118.25201200000001"
17381,"34.028597,-118.170933"
17382,"34.554076,-117.97206399999999"
17383,"33.691931,-117.33766299999999"
17384,"34.066523,-117.203119"
17385,"34.159657,-116.93655"
17386,"33.755666999999995,-117.099857"
17387,"34.143316,-117.59297600000001"
17388,"33.998978,-117.37085400000001"
17389,"33.999078000000004,-117.37101000000001"
17390,"34.164043,-117.336247"
17391,"33.83583,-117.30508400000001"
17392,"33.808735,-117.09893899999999"
17393,"34.088284,-117.544532"
17394,"33.997794,-117.367935"
17395,"34.0619,-117.187569"
17396,"33.703866,-117.33981200000001"
17397,"34.161945,-117.464777"
17398,"34.015956,-117.39008700000001"
17399,"34.072426,-117.4843"
17400,"34.361266,-117.535444"
17401,"34.019134,-117.68058400000001"
17402,"34.188491,-117.35788400000001"
17403,"34.023686,-117.74451499999999"
17404,"33.841384999999995,-117.142955"
17405,"33.844481,-117.23038999999999"
17406,"33.883237,-117.538698"
17407,"33.66454,-115.879585"
17408,"33.667581,-115.661514"
17409,"34.02724,-117.12018400000001"
17410,"35.544140999999996,-115.41838100000001"
17411,"38.043557,-120.461919"
17412,"34.299498,-118.439213"
17413,"34.689426,-118.21038100000001"
17414,"34.381015000000005,-118.570916"
17415,"34.065656,-117.805177"
17416,"34.03611,-118.263373"
17417,"34.193865,-118.533472"
17418,"34.368272,-117.78111200000001"
17419,"33.918690999999995,-118.370346"
17420,"34.113647,-118.590892"
17421,"33.907672999999996,-118.26529599999999"
17422,"33.916298,-118.37847"
17423,"34.134215999999995,-118.000759"
17424,"33.96285,-118.26292600000001"
17425,"34.649235,-118.22731499999999"
17426,"34.055563,-118.19753899999999"
17427,"33.874248,-118.265869"
17428,"33.822269,-118.29903999999999"
17429,"34.017056,-117.870833"
17430,"33.9909,-117.93236200000001"
17431,"34.029893,-118.25591499999999"
